Datetime,Temp_Ext,Temp_Max,Temp_Min,Hum_Ext,Pto_Rocio,Vel_Viento,Dir_Viento,Rec_Viento,Vel_Max,Dir_Max,Sens_Term,Ind_Calor,Ind_THW,Ind_THSW,Bar,Lluvia,Int_Lluvia,Rad_Solar,Int_Rad_Solar,Max_Rad_Solar,Indice_UV,Dosis_UV,UV_Max,Grad_D_Calor,Grad_D_Frio,Temp_Int,Hum_Int,Rocio_Int,In_Cal_Int,EMC_Int,Dens_Int,ET,Hum_Hoja1,Vel_Muest_Viento,Dir_Muest_Viento,ISS,Arc
2026-08-19T06:10:00Z,9.3,9.4,9.3,27,-8.8,4.8,OSO,0.8,12.9,O,9.1,8.2,7.9,NA,1012.6,0,0,0,0,0,NA,NA,NA,0.063,0,17.5,60,9.6,16.9,11.08,1.1999,0,NA,233,1,100,10
2026-08-19T06:20:00Z,9.3,9.3,9.3,27,-8.8,3.2,SO,0.54,11.3,O,9.3,8.2,8.2,NA,1012.5,0,0,0,0,0,NA,NA,NA,0.063,0,17.4,60,9.6,16.9,11.08,1.2001,0,NA,233,1,100,10
2026-08-19T06:30:00Z,9.3,9.3,9.3,27,-8.8,3.2,SO,0.54,9.7,O,9.3,8.2,8.2,NA,1012.4,0,0,0,0,0,NA,NA,NA,0.063,0,17.4,60,9.6,16.9,11.08,1.1999,0,NA,233,1,100,10
2026-08-19T06:40:00Z,9.3,9.3,9.2,26,-9.3,3.2,OSO,0.54,9.7,O,9.3,8.2,8.2,NA,1012.2,0,0,0,0,0,NA,NA,NA,0.063,0,17.4,60,9.6,16.9,11.08,1.1997,0,NA,232,1,100,10
2026-08-19T06:50:00Z,9.2,9.3,9.2,26,-9.3,3.2,SO,0.54,9.7,SSO,9.2,8.1,8.1,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.063,0,17.4,60,9.6,16.9,11.08,1.1994,0,NA,234,1,100,10
2026-08-19T07:00:00Z,9.2,9.2,9.2,26,-9.4,3.2,OSO,0.54,11.3,S,9.2,8.1,8.1,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.6,16.9,11.08,1.1993,0.05,NA,232,1,100,10
2026-08-19T07:10:00Z,9.1,9.2,9.1,26,-9.4,3.2,SSO,0.54,9.7,O,9.1,8,8,NA,1012,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.5,16.8,11.08,1.1998,0,NA,234,1,100,10
2026-08-19T07:20:00Z,9.1,9.2,9.1,26,-9.4,3.2,SO,0.54,6.4,SSO,9.1,8,8,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.6,16.9,11.08,1.1994,0,NA,233,1,100,10
2026-08-19T07:30:00Z,9.1,9.1,9.1,26,-9.5,4.8,SO,0.8,12.9,O,8.7,7.9,7.6,NA,1012,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.5,16.8,11.08,1.1998,0,NA,234,1,100,10
2026-08-19T07:40:00Z,9.1,9.1,9.1,26,-9.5,3.2,SO,0.54,8,OSO,9.1,7.9,7.9,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.5,16.8,11.08,1.1997,0,NA,233,1,100,10
2026-08-19T07:50:00Z,9.1,9.1,9.1,26,-9.4,4.8,OSO,0.8,12.9,OSO,8.8,8,7.7,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.064,0,17.4,60,9.5,16.8,11.08,1.1997,0,NA,233,1,100,10
2026-08-19T08:00:00Z,9.1,9.1,9.1,26,-9.4,3.2,SO,0.54,11.3,OSO,9.1,8,8,NA,1012,0,0,0,0,0,NA,NA,NA,0.064,0,17.3,60,9.5,16.7,11.09,1.2,0.05,NA,234,1,100,10
2026-08-19T08:10:00Z,9.1,9.1,9.1,26,-9.4,4.8,SO,0.8,8,S,8.8,8,7.7,NA,1011.9,0,0,0,0,0,NA,NA,NA,0.064,0,17.3,60,9.5,16.7,11.09,1.2,0,NA,233,1,100,10
2026-08-19T08:20:00Z,9.2,9.2,9.1,26,-9.4,3.2,OSO,0.54,8,SO,9.2,8.1,8.1,NA,1012.1,0,0,0,0,0,NA,NA,NA,0.064,0,17.3,61,9.7,16.8,11.25,1.1999,0,NA,234,1,100,10
2026-08-19T08:30:00Z,9.2,9.2,9.2,26,-9.4,3.2,SO,0.54,9.7,O,9.2,8.1,8.1,NA,1012.1,0,0,0,0,0,NA,NA,NA,0.064,0,17.3,61,9.7,16.8,11.25,1.1999,0,NA,233,1,100,10
2026-08-19T08:40:00Z,9.2,9.2,9.2,26,-9.4,3.2,OSO,0.54,8,SO,9.2,8.1,8.1,NA,1012.3,0,0,0,0,0,NA,NA,NA,0.064,0,17.3,61,9.7,16.8,11.25,1.2001,0,NA,232,1,100,10
2026-08-19T08:50:00Z,9.2,9.2,9.2,26,-9.3,1.6,OSO,0.27,6.4,OSO,9.2,8.1,8.1,NA,1012.1,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.8,11.25,1.1999,0,NA,234,1,100,10
2026-08-19T09:00:00Z,9.2,9.2,9.2,27,-8.8,3.2,OSO,0.54,11.3,SO,9.2,8.1,8.1,NA,1012.4,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.8,11.25,1.2003,0.05,NA,233,1,100,10
2026-08-19T09:10:00Z,9.2,9.2,9.2,27,-8.8,3.2,SO,0.54,9.7,O,9.2,8.1,8.1,NA,1012.3,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.8,11.25,1.2001,0,NA,234,1,100,10
2026-08-19T09:20:00Z,9.2,9.2,9.2,27,-8.8,3.2,SO,0.54,12.9,O,9.2,8.1,8.1,NA,1012.3,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.7,11.25,1.2005,0,NA,235,1,100,10
2026-08-19T09:30:00Z,9.2,9.2,9.2,27,-8.8,3.2,SO,0.54,9.7,ONO,9.2,8.1,8.1,NA,1012.4,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.7,11.25,1.2005,0,NA,234,1,100,10
2026-08-19T09:40:00Z,9.2,9.2,9.2,27,-8.8,3.2,SO,0.54,9.7,O,9.2,8.1,8.1,NA,1012.3,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.7,11.25,1.2005,0,NA,233,1,100,10
2026-08-19T09:50:00Z,9.2,9.2,9.2,27,-8.8,3.2,SO,0.54,6.4,OSO,9.2,8.1,8.1,NA,1012.1,0,0,0,0,0,NA,NA,NA,0.063,0,17.3,61,9.7,16.7,11.25,1.2002,0,NA,234,1,100,10
2026-08-19T10:00:00Z,9.2,9.2,9.2,27,-8.8,3.2,OSO,0.54,11.3,OSO,9.2,8.1,8.1,NA,1012.3,0,0,0,0,0,NA,NA,NA,0.063,0,17.4,62,10,16.9,11.45,1.1996,0.05,NA,234,1,100,10
2026-08-19T10:10:00Z,9.3,9.3,9.2,28,-8.3,3.2,SO,0.54,8,SSO,9.3,8.2,8.2,NA,1012.5,0.25,0,0,0,0,NA,NA,NA,0.063,0,17.9,64,11,17.6,11.77,1.1968,0,NA,232,1,100,10
2026-08-19T10:20:00Z,9.2,9.3,9.2,28,-8.4,3.2,SO,0.54,11.3,O,9.2,8.1,8.1,NA,1012.5,0,0,0,0,0,NA,NA,NA,0.063,0,18.4,64,11.5,18.2,11.75,1.1941,0,NA,233,1,100,10
2026-08-19T10:30:00Z,9.2,9.3,9.2,28,-8.4,3.2,SO,0.54,9.7,O,9.2,8.1,8.1,NA,1012.6,0,0,0,0,0,NA,NA,NA,0.063,0,18.8,65,12.1,18.7,11.93,1.192,0,NA,234,1,100,10
2026-08-19T10:40:00Z,9.2,9.2,9.2,28,-8.4,3.2,OSO,0.54,8,ONO,9.2,8.1,8.1,NA,1012.9,0,0,0,0,0,NA,NA,NA,0.063,0,19.2,65,12.5,19.2,11.92,1.1903,0,NA,232,1,100,10
2026-08-19T10:50:00Z,9.2,9.2,9.2,28,-8.4,3.2,SO,0.54,9.7,O,9.2,8.1,8.1,NA,1012.9,0,0,5,0.07,7,NA,NA,NA,0.063,0,19.5,64,12.5,19.4,11.71,1.1891,0,NA,234,1,100,10
2026-08-19T11:00:00Z,9.3,9.3,9.2,28,-8.3,3.2,OSO,0.54,8,SO,9.3,8.2,8.2,NA,1013,0,0,12,0.17,16,NA,NA,NA,0.063,0,19.7,64,12.7,19.7,11.7,1.1884,0.05,NA,234,1,100,10
2026-08-19T11:50:00Z,9.3,9.3,9.3,29,-7.9,3.2,OSO,0.54,12.9,O,9.3,8.2,8.2,NA,1012.9,0,0,45,0.65,51,NA,NA,NA,0.063,0,19.9,64,12.9,20,11.69,1.1868,0,NA,262,1,100,10
2026-08-19T12:00:00Z,9.4,9.4,9.3,29,-7.8,3.2,OSO,0.54,12.9,O,9.4,8.3,8.3,NA,1013.2,0,0,57,0.82,63,NA,NA,NA,0.062,0,20.2,64,13.2,20.2,11.68,1.1858,0.05,NA,234,1,100,10
2026-08-19T12:10:00Z,9.4,9.4,9.4,29,-7.7,1.6,OSO,0.27,6.4,OSO,9.4,8.4,8.4,NA,1013.3,0,0,54,0.77,60,NA,NA,NA,0.062,0,20.4,64,13.3,20.3,11.68,1.185,0,NA,233,1,100,10
2026-08-19T12:20:00Z,9.5,9.5,9.4,29,-7.7,3.2,SO,0.54,8,OSO,9.5,8.4,8.4,NA,1013.3,0,0,69,0.99,86,NA,NA,NA,0.061,0,20.4,63,13.1,20.3,11.58,1.1853,0,NA,233,1,100,10
2026-08-19T12:30:00Z,9.6,9.6,9.5,29,-7.6,3.2,OSO,0.54,9.7,O,9.6,8.5,8.5,NA,1013.4,0,0,80,1.15,93,NA,NA,NA,0.061,0,20.4,63,13.2,20.3,11.57,1.1851,0,NA,232,1,100,10
2026-08-19T12:40:00Z,9.6,9.6,9.6,29,-7.6,3.2,SO,0.54,8,SO,9.6,8.6,8.6,NA,1013.4,0,0,79,1.13,86,NA,NA,NA,0.061,0,20.6,63,13.3,20.4,11.57,1.1845,0,NA,234,1,100,10
2026-08-19T12:50:00Z,9.6,9.7,9.6,29,-7.6,3.2,SSO,0.54,8,OSO,9.6,8.6,8.6,NA,1013.6,0,0,65,0.93,74,NA,NA,NA,0.061,0,20.8,63,13.5,20.6,11.56,1.1836,0,NA,234,1,100,10
2026-08-19T13:00:00Z,9.7,9.7,9.6,29,-7.5,3.2,SO,0.54,6.4,SSO,9.7,8.6,8.6,NA,1013.7,0,0,71,1.02,77,NA,NA,NA,0.06,0,20.9,63,13.6,20.7,11.56,1.1832,0.03,NA,235,1,100,10
2026-08-19T13:10:00Z,9.6,9.7,9.6,29,-7.6,4.8,OSO,0.8,12.9,O,9.4,8.6,8.3,NA,1013.8,0,0,66,0.95,72,NA,NA,NA,0.061,0,21,63,13.7,20.7,11.55,1.1827,0,NA,233,1,100,10
2026-08-19T13:20:00Z,9.7,9.7,9.6,29,-7.5,3.2,OSO,0.54,8,OSO,9.7,8.6,8.6,NA,1013.8,0,0,68,0.97,76,NA,NA,NA,0.06,0,21,63,13.7,20.7,11.55,1.1827,0,NA,232,1,100,10
2026-08-19T13:30:00Z,9.8,9.8,9.7,29,-7.4,4.8,OSO,0.8,12.9,O,9.6,8.8,8.6,NA,1013.6,0,0,98,1.4,113,NA,NA,NA,0.059,0,21.1,63,13.7,20.8,11.55,1.1822,0,NA,233,1,100,10
2026-08-19T13:40:00Z,10.1,10.1,9.8,29,-7.2,4.8,OSO,0.8,14.5,OSO,9.9,8.9,8.8,NA,1013.3,0,0,189,2.71,250,NA,NA,NA,0.057,0,21.1,62,13.5,20.8,11.35,1.1819,0,NA,232,1,100,10
2026-08-19T13:50:00Z,10.2,10.2,10.1,29,-7.1,6.4,OSO,1.07,12.9,O,9.6,9.1,8.5,NA,1013.7,0.25,0,209,3,229,NA,NA,NA,0.056,0,21.2,62,13.6,20.8,11.35,1.182,0,NA,232,1,100,10
2026-08-19T14:00:00Z,10.3,10.3,10.2,29,-7,4.8,OSO,0.8,12.9,OSO,10.2,9.2,9.1,NA,1013.7,0,0,141,2.02,174,NA,NA,NA,0.056,0,21.2,62,13.6,20.9,11.35,1.1818,0.08,NA,233,1,100,10
2026-08-19T14:10:00Z,10.4,10.4,10.3,29,-6.9,4.8,OSO,0.8,8,SO,10.3,9.3,9.2,NA,1013.9,0,0,120,1.72,132,NA,NA,NA,0.055,0,21.2,62,13.6,20.9,11.35,1.182,0,NA,234,1,100,10
2026-08-19T14:20:00Z,10.5,10.5,10.4,29,-6.8,3.2,SO,0.54,11.3,OSO,10.5,9.3,9.3,NA,1013.7,0,0,102,1.46,109,NA,NA,NA,0.054,0,21.4,62,13.8,21.1,11.34,1.181,0,NA,233,1,100,10
2026-08-19T14:30:00Z,10.6,10.6,10.5,29,-6.8,4.8,OSO,0.8,12.9,O,10.4,9.3,9.2,NA,1013.5,0,0,155,2.22,216,NA,NA,NA,0.054,0,21.4,63,14.1,21.2,11.54,1.1801,0,NA,232,1,100,10
2026-08-19T14:40:00Z,10.9,10.9,10.6,29,-6.5,3.2,SO,0.54,9.7,O,10.9,9.6,9.6,NA,1013.4,0,0,209,3,227,NA,NA,NA,0.052,0,21.6,63,14.2,21.4,11.53,1.1794,0,NA,231,1,100,10
2026-08-19T14:50:00Z,11,11,10.9,28,-6.8,4.8,O,0.8,14.5,OSO,10.9,9.6,9.6,NA,1013.5,0,0,140,2.01,176,NA,NA,NA,0.051,0,21.7,63,14.4,21.6,11.53,1.1786,0,NA,233,1,100,10
2026-08-19T15:00:00Z,11.1,11.1,11,28,-6.8,4.8,OSO,0.8,16.1,OSO,11,9.7,9.6,NA,1013.3,0,0,112,1.61,130,NA,NA,NA,0.051,0,21.8,63,14.4,21.7,11.53,1.1782,0.08,NA,234,1,100,10
2026-08-19T15:10:00Z,11.1,11.1,11,28,-6.7,4.8,OSO,0.8,12.9,OSO,11.1,9.7,9.7,NA,1013.2,0,0,155,2.22,169,NA,NA,NA,0.05,0,21.8,63,14.5,21.8,11.52,1.1777,0,NA,234,1,100,10
2026-08-19T15:20:00Z,11.3,11.3,11.1,28,-6.6,1.6,SO,0.27,4.8,OSO,11.3,9.9,9.9,NA,1012.9,0,0,148,2.12,169,NA,NA,NA,0.049,0,21.9,63,14.5,21.8,11.52,1.1771,0,NA,235,1,100,10
2026-08-19T15:30:00Z,11.4,11.4,11.3,27,-6.9,3.2,OSO,0.54,8,SSE,11.4,9.9,9.9,NA,1012.7,0,0,151,2.16,185,NA,NA,NA,0.048,0,21.8,62,14.2,21.7,11.32,1.1775,0,NA,234,1,100,10
2026-08-19T15:40:00Z,11.6,11.6,11.4,27,-6.8,4.8,SO,0.8,12.9,O,11.6,10.1,10.1,NA,1012.5,0,0,167,2.39,188,NA,NA,NA,0.047,0,21.9,62,14.3,21.8,11.32,1.1769,0,NA,234,1,100,10
2026-08-19T15:50:00Z,11.6,11.6,11.6,26,-7.3,4.8,OSO,0.8,12.9,OSO,11.6,10.1,10.1,NA,1012.3,0,0,159,2.28,176,NA,NA,NA,0.047,0,22,62,14.4,21.9,11.32,1.1761,0,NA,233,1,100,10
2026-08-19T16:00:00Z,11.6,11.7,11.6,26,-7.3,4.8,SO,0.8,12.9,OSO,11.6,10.1,10.1,NA,1012.3,0,0,146,2.09,165,NA,NA,NA,0.047,0,22.1,62,14.5,22.1,11.31,1.1755,0.08,NA,233,1,100,10
2026-08-19T16:10:00Z,11.6,11.7,11.6,26,-7.3,3.2,SO,0.54,8,SSO,11.6,10.1,10.1,NA,1012.5,0,0,112,1.61,125,NA,NA,NA,0.047,0,22.2,63,14.8,22.3,11.51,1.1749,0,NA,234,1,100,10
2026-08-19T16:20:00Z,11.6,11.6,11.6,25,-7.8,3.2,OSO,0.54,11.3,OSO,11.6,9.9,9.9,NA,1012.6,0,0,90,1.29,95,NA,NA,NA,0.047,0,22.2,62,14.6,22.3,11.31,1.1753,0,NA,235,1,100,10
2026-08-19T16:30:00Z,11.3,11.6,11.3,25,-8,4.8,OSO,0.8,9.7,O,11.3,9.8,9.7,NA,1012.4,0,0,83,1.19,91,NA,NA,NA,0.049,0,22.2,62,14.5,22.2,11.31,1.1754,0,NA,234,1,100,10
2026-08-19T16:40:00Z,11.2,11.3,11.1,25,-8.2,6.4,OSO,1.07,12.9,OSO,10.7,9.7,9.2,NA,1012.3,0,0,94,1.35,104,NA,NA,NA,0.05,0,22.3,62,14.6,22.3,11.31,1.1747,0,NA,233,1,100,10
2026-08-19T16:50:00Z,11.1,11.2,11.1,25,-8.3,3.2,OSO,0.54,9.7,O,11.1,9.6,9.6,NA,1012.3,0,0,87,1.25,91,NA,NA,NA,0.051,0,22.4,63,15,22.6,11.5,1.1738,0,NA,233,1,100,10
2026-08-19T17:00:00Z,11,11.1,10.9,25,-8.3,3.2,OSO,0.54,6.4,SO,11,9.6,9.6,NA,1012,0,0,93,1.33,104,NA,NA,NA,0.051,0,22.4,63,15.1,22.6,11.5,1.1731,0.1,NA,234,1,100,10
2026-08-19T17:10:00Z,10.9,11,10.9,25,-8.4,3.2,OSO,0.54,14.5,O,10.9,9.4,9.4,NA,1011.8,0,0,106,1.52,111,NA,NA,NA,0.052,0,22.3,62,14.7,22.4,11.31,1.1738,0,NA,233,1,100,10
2026-08-19T17:20:00Z,10.9,10.9,10.9,25,-8.4,3.2,SSO,0.54,11.3,OSO,10.9,9.4,9.4,NA,1011,0,0,116,1.66,135,NA,NA,NA,0.052,0,21.8,62,14.2,21.7,11.32,1.1755,0,NA,233,1,100,10
2026-08-19T17:30:00Z,11,11,10.9,25,-8.3,3.2,SSO,0.54,6.4,O,11,9.6,9.6,NA,1010.9,0,0,131,1.88,141,NA,NA,NA,0.051,0,21.3,62,13.8,21.1,11.34,1.1779,0,NA,234,1,100,10
2026-08-19T17:40:00Z,10.9,11,10.9,25,-8.4,3.2,OSO,0.54,12.9,O,10.9,9.5,9.5,NA,1010.8,0,0,107,1.53,114,NA,NA,NA,0.051,0,20.9,62,13.4,20.7,11.36,1.1798,0,NA,234,1,100,10
2026-08-19T17:50:00Z,10.9,11,10.9,25,-8.4,3.2,SO,0.54,9.7,O,10.9,9.5,9.5,NA,1010.9,0,0,81,1.16,90,NA,NA,NA,0.051,0,20.7,62,13.1,20.4,11.37,1.1814,0,NA,234,1,100,10
2026-08-19T18:00:00Z,10.9,10.9,10.9,25,-8.4,3.2,SSO,0.54,11.3,OSO,10.9,9.4,9.4,NA,1010.9,0,0,72,1.03,76,NA,NA,NA,0.052,0,20.4,63,13.2,20.3,11.57,1.1822,0.1,NA,234,1,100,10
2026-08-19T18:10:00Z,10.9,10.9,10.9,25,-8.4,3.2,SSO,0.54,9.7,SO,10.9,9.5,9.5,NA,1010.9,0,0,59,0.85,67,NA,NA,NA,0.051,0,20.2,63,12.9,20.2,11.58,1.1833,0,NA,234,1,100,10
2026-08-19T18:20:00Z,10.9,10.9,10.9,25,-8.4,3.2,OSO,0.54,6.4,ONO,10.9,9.5,9.5,NA,1010.9,0,0,56,0.8,62,NA,NA,NA,0.051,0,20.1,63,12.8,20.1,11.59,1.1841,0,NA,234,1,100,10
2026-08-19T18:30:00Z,10.9,10.9,10.9,25,-8.4,3.2,OSO,0.54,9.7,O,10.9,9.5,9.5,NA,1011,0,0,64,0.92,67,NA,NA,NA,0.051,0,19.9,63,12.7,19.9,11.59,1.1848,0,NA,233,1,100,10
2026-08-19T18:40:00Z,11.1,11.1,10.9,25,-8.3,1.6,OSO,0.27,9.7,ONO,11.1,9.6,9.6,NA,1010.9,0,0,69,0.99,72,NA,NA,NA,0.051,0,19.8,63,12.6,19.8,11.6,1.1853,0,NA,234,1,100,10
2026-08-19T18:50:00Z,11.1,11.1,11.1,25,-8.2,3.2,OSO,0.54,8,SO,11.1,9.6,9.6,NA,1011,0,0,70,1,79,NA,NA,NA,0.05,0,19.7,63,12.5,19.7,11.6,1.186,0,NA,234,1,100,10
2026-08-19T19:00:00Z,11.2,11.2,11.1,25,-8.2,1.6,SO,0.27,4.8,SO,11.2,9.7,9.7,NA,1011,0,0,71,1.02,79,NA,NA,NA,0.05,0,19.7,63,12.4,19.6,11.6,1.1863,0.08,NA,234,1,100,10
2026-08-19T19:10:00Z,11.2,11.2,11.2,25,-8.1,1.6,OSO,0.27,4.8,SO,11.2,9.7,9.7,NA,1011,0,0,66,0.95,76,NA,NA,NA,0.049,0,19.6,63,12.4,19.6,11.6,1.1865,0,NA,233,1,100,10
2026-08-19T19:20:00Z,11.3,11.3,11.2,25,-8.1,1.6,SO,0.27,4.8,SO,11.3,9.7,9.7,NA,1010.9,0,0,74,1.06,77,NA,NA,NA,0.049,0,19.6,63,12.3,19.4,11.61,1.1867,0,NA,233,1,100,10
2026-08-19T19:30:00Z,11.3,11.3,11.3,25,-8.1,1.6,SO,0.27,4.8,SSO,11.3,9.7,9.7,NA,1010.9,0,0,64,0.92,72,NA,NA,NA,0.049,0,19.5,63,12.3,19.4,11.61,1.187,0,NA,234,1,100,10
2026-08-19T19:40:00Z,11.3,11.3,11.3,25,-8,1.6,SSO,0.27,4.8,OSO,11.3,9.8,9.8,NA,1010.8,0,0,58,0.83,60,NA,NA,NA,0.049,0,19.4,63,12.2,19.3,11.61,1.1871,0,NA,235,1,100,10
2026-08-19T19:50:00Z,11.4,11.4,11.3,24,-8.5,1.6,SSO,0.27,3.2,SSO,11.4,9.8,9.8,NA,1010.7,0,0,50,0.72,53,NA,NA,NA,0.048,0,19.4,63,12.2,19.3,11.61,1.1873,0,NA,234,1,100,10
2026-08-19T20:00:00Z,11.4,11.4,11.4,24,-8.5,1.6,S,0.27,3.2,S,11.4,9.8,9.8,NA,1010.8,0,0,50,0.72,53,NA,NA,NA,0.048,0,19.3,63,12.1,19.2,11.61,1.1877,0.05,NA,234,1,100,10
2026-08-19T20:10:00Z,11.4,11.5,11.4,24,-8.5,1.6,SO,0.27,4.8,OSO,11.4,9.8,9.8,NA,1010.6,0,0,51,0.73,58,NA,NA,NA,0.048,0,19.3,63,12.1,19.2,11.61,1.1875,0,NA,234,1,100,10
2026-08-19T20:20:00Z,11.5,11.5,11.4,24,-8.4,1.6,SO,0.27,3.2,SSO,11.5,9.9,9.9,NA,1010.4,0,0,44,0.63,49,NA,NA,NA,0.047,0,19.3,63,12.1,19.1,11.62,1.1876,0,NA,232,1,100,10
2026-08-19T20:30:00Z,11.6,11.6,11.5,24,-8.4,1.6,SSO,0.27,3.2,S,11.6,9.9,9.9,NA,1010.4,0,0,46,0.66,53,NA,NA,NA,0.047,0,19.2,63,12,19.1,11.62,1.1879,0,NA,234,1,100,10
2026-08-19T20:40:00Z,11.7,11.7,11.6,24,-8.3,1.6,SSO,0.27,3.2,SSO,11.7,10.1,10.1,NA,1010.4,0,0,29,0.42,30,NA,NA,NA,0.046,0,19.2,63,12,19,11.62,1.1881,0,NA,233,1,100,10
2026-08-19T20:50:00Z,11.7,11.7,11.7,24,-8.2,1.6,SO,0.27,3.2,S,11.7,10.1,10.1,NA,1010.3,0,0,25,0.36,26,NA,NA,NA,0.046,0,19.2,63,12,19,11.62,1.188,0,NA,232,1,100,10
2026-08-19T21:00:00Z,11.8,11.8,11.7,25,-7.6,1.6,SO,0.27,3.2,SO,11.8,10.2,10.2,NA,1010.2,0,0,21,0.3,23,NA,NA,NA,0.046,0,19.2,63,12,19,11.62,1.1879,0.05,NA,233,1,100,10
2026-08-19T21:10:00Z,11.8,11.8,11.8,25,-7.6,1.6,OSO,0.27,3.2,OSO,11.8,10.2,10.2,NA,1010.2,0,0,15,0.22,18,NA,NA,NA,0.045,0,19.1,64,12.1,19,11.72,1.1879,0,NA,233,1,100,10
2026-08-19T21:20:00Z,11.8,11.8,11.8,25,-7.6,1.6,SO,0.27,4.8,SO,11.8,10.2,10.2,NA,1010,0,0,9,0.13,11,NA,NA,NA,0.045,0,19.1,64,12.1,18.9,11.72,1.1879,0,NA,234,1,100,10
2026-08-19T21:30:00Z,11.8,11.8,11.8,25,-7.6,1.6,OSO,0.27,4.8,OSO,11.8,10.2,10.2,NA,1010,0,0,3,0.04,7,NA,NA,NA,0.045,0,19.1,64,12.1,18.9,11.72,1.188,0,NA,234,1,100,10
2026-08-19T21:40:00Z,11.9,11.9,11.8,25,-7.6,1.6,OSO,0.27,9.7,O,11.9,10.2,10.2,NA,1010,0,0,0,0,0,NA,NA,NA,0.045,0,19,64,12,18.8,11.73,1.1883,0,NA,234,1,100,10
2026-08-19T21:50:00Z,11.9,11.9,11.9,25,-7.5,1.6,O,0.27,6.4,O,11.9,10.3,10.3,NA,1010.1,0,0,0,0,0,NA,NA,NA,0.044,0,19,64,12,18.8,11.73,1.1884,0,NA,233,1,100,10
2026-08-19T22:00:00Z,11.9,11.9,11.9,26,-7,1.6,OSO,0.27,3.2,OSO,11.9,10.3,10.3,NA,1010.3,0,0,0,0,0,NA,NA,NA,0.044,0,19,64,12,18.8,11.73,1.1885,0.03,NA,234,1,100,10
2026-08-19T22:10:00Z,11.9,11.9,11.9,26,-7,1.6,OSO,0.27,4.8,OSO,11.9,10.3,10.3,NA,1010,0,0,0,0,0,NA,NA,NA,0.044,0,18.9,64,12,18.8,11.73,1.1885,0,NA,234,1,100,10
2026-08-19T22:20:00Z,11.9,12,11.9,26,-7,1.6,OSO,0.27,3.2,SO,11.9,10.3,10.3,NA,1010,0,0,0,0,0,NA,NA,NA,0.044,0,18.9,64,12,18.8,11.73,1.1885,0,NA,233,1,100,10
2026-08-19T22:30:00Z,11.9,12,11.9,26,-7,1.6,OSO,0.27,4.8,SO,11.9,10.3,10.3,NA,1009.9,0,0,0,0,0,NA,NA,NA,0.044,0,18.9,64,12,18.8,11.73,1.1884,0,NA,232,1,100,10
2026-08-19T22:40:00Z,11.9,11.9,11.9,26,-7,1.6,SO,0.27,3.2,S,11.9,10.3,10.3,NA,1009.9,0,0,0,0,0,NA,NA,NA,0.044,0,18.9,64,11.9,18.7,11.73,1.1887,0,NA,233,1,100,10
2026-08-19T22:50:00Z,11.9,11.9,11.9,26,-7,1.6,SO,0.27,4.8,SSO,11.9,10.3,10.3,NA,1010.1,0,0,0,0,0,NA,NA,NA,0.044,0,18.9,64,11.9,18.7,11.73,1.1889,0,NA,231,1,100,10
2026-08-19T23:00:00Z,11.9,11.9,11.9,26,-7,1.6,OSO,0.27,4.8,O,11.9,10.3,10.3,NA,1010,0,0,0,0,0,NA,NA,NA,0.044,0,18.8,64,11.9,18.7,11.73,1.1891,0.05,NA,235,1,100,10
2026-08-19T23:10:00Z,11.9,11.9,11.9,26,-7,1.6,OSO,0.27,6.4,ONO,11.9,10.3,10.3,NA,1010.1,0,0,0,0,0,NA,NA,NA,0.044,0,18.8,64,11.9,18.7,11.73,1.1892,0,NA,233,1,100,10
2026-08-19T23:20:00Z,11.9,11.9,11.9,26,-7,1.6,OSO,0.27,4.8,OSO,11.9,10.3,10.3,NA,1010.1,0,0,0,0,0,NA,NA,NA,0.044,0,18.8,64,11.9,18.7,11.73,1.1892,0,NA,234,1,100,10
2026-08-19T23:30:00Z,11.9,11.9,11.9,27,-6.5,3.2,OSO,0.54,6.4,OSO,11.9,10.3,10.3,NA,1009.9,0,0,0,0,0,NA,NA,NA,0.044,0,18.8,64,11.8,18.6,11.73,1.1892,0,NA,233,1,100,10
2026-08-19T23:40:00Z,11.8,11.9,11.8,27,-6.6,4.8,OSO,0.8,11.3,O,11.8,10.3,10.3,NA,1010,0.25,0,0,0,0,NA,NA,NA,0.045,0,18.8,64,11.8,18.6,11.73,1.1894,0,NA,234,1,100,10
